Country Code,Country Name,Series Code,Series Name,YR1960--1960,YR1961--1961,YR1962--1962,YR1963--1963,YR1964--1964,YR1965--1965,YR1966--1966,YR1967--1967,YR1968--1968,YR1969--1969,YR1970--1970,YR1971--1971,YR1972--1972,YR1973--1973,YR1974--1974,YR1975--1975,YR1976--1976,YR1977--1977,YR1978--1978,YR1979--1979,YR1980--1980,YR1981--1981,YR1982--1982,YR1983--1983,YR1984--1984,YR1985--1985,YR1986--1986,YR1987--1987,YR1988--1988,YR1989--1989,YR1990--1990,YR1991--1991,YR1992--1992,YR1993--1993,YR1994--1994,YR1995--1995,YR1996--1996,YR1997--1997,YR1998--1998,YR1999--1999,YR2000--2000,YR2001--2001,YR2002--2002,YR2003--2003,YR2004--2004,YR2005--2005,YR2006--2006,YR2007--2007,YR2008--2008,YR2009--2009,YR2010--2010,YR2011--2011
DEU,Germany,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37746420.37,37255871.22,36725683.62,36427237.7,36599839.95,36511976.85,36318447.9,36783868.58,37014265.14,37224549.01,37332924.72,37041803.24,36642801.68,36697996.28,36721304.33,37408563.7,38422040.79,38901648.19,38924454.66,39198547.32,..
DFA,"Germany, Fed. Rep. (former)",SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
DFA,"Germany, Fed. Rep. (former)",SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
DFA,"Germany, Fed. Rep. (former)",SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GHA,Ghana,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2786373.953,2887997.423,3065693.383,3151980.427,3213609.1,3307662.12,3391623.5,3460041.554,3485446.827,3621199.779,3963428.492,3783606.445,3930620.589,4056921.697,4166551.968,4251303.75,4377222.753,4498427.405,4628522.163,4753184.826,..
GHA,Ghana,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3012136.55,3130190.353,3275942.03,3397676.665,3506312.407,3620384.201,3725178.166,3804397.029,3829077.73,3931960.483,4308242.863,4188865.215,4326057.003,4447364.004,4563951.249,4654891.68,4794795.732,4944338.1,5096383.042,5243155.864,..
GHA,Ghana,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5796900.164,6016446.289,6344793.609,6552646.424,6722620.32,6930700.86,7109042.818,7267048.231,7317258.029,7556378.587,8268918.447,7974957.147,8259422.859,8500900.235,8733541.648,8916033.911,9168248.342,9438633.756,9713200.704,10006627.1,..
GIB,Gibraltar,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GIB,Gibraltar,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GIB,Gibraltar,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GRC,Greece,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1262918.518,1332179.626,1339255.832,1384860.337,1429760.471,1469094.956,1497930.986,1539130.518,1559967.179,1588137.402,1592025.454,1624812.834,1676188.053,1703304.387,1739875.813,1795379.383,1820893.094,1860477.398,1870671.002,1834450.346,..
GRC,Greece,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2553881.919,2595813.271,2595255.89,2646171.669,2677432.083,2714317.586,2717119.828,2724911.318,2715311.263,2737597.355,2735881.306,2761990.046,2809855.222,2815498.646,2839120.151,2885125.403,2906338.693,2921809.477,2875551.65,2773352.459,..
GRC,Greece,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3816654.8,3925962.238,3935545.245,4026977.884,4106387.891,4181775.669,4216610.204,4264223.586,4278790.511,4323974.302,4320822.414,4383701.898,4482355.982,4523604.652,4583043.215,4679094.198,4725190.225,4779252.57,4746429.933,4611153.643,..
GRL,Greenland,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GRL,Greenland,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GRL,Greenland,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GRD,Grenada,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GRD,Grenada,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GRD,Grenada,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GUM,Guam,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GUM,Guam,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GUM,Guam,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GTM,Guatemala,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,978567.7676,1014768.46,1052947.155,1090007.302,1122625.109,1153176.449,1199505.714,1247573.343,1297530.96,1349518.385,1396841.362,1411141.049,1464601.001,1509211.162,1642984.589,1787791.397,1855359.582,1925656.085,1998783.112,2079235.121,..
GTM,Guatemala,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2123366.385,2170158.365,2217003.03,2259576.667,2292949.526,2330525.892,2383820.914,2436799.517,2498447.226,2563466.55,2629016.316,2647657.096,2726346.879,2789951.592,2916083.1,3042808.406,3122486.139,3210290.799,3310344.302,3419260.538,..
GTM,Guatemala,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3103032.14,3185645.466,3270895.89,3353503.432,3416635.206,3481429.612,3582975.957,3688489.968,3792306.688,3913234.054,4026659.995,4058732.98,4193896.939,4300686.499,4557351.33,4827947.278,4982504.312,5136218.845,5312921.924,5497273.574,..
GIN,Guinea,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1058265.842,1121560.73,1188808.359,1251534.717,1303744.36,1341150.348,1369992.67,1389067.988,1407787.098,1434611.586,1461258.48,1486809.563,1511369.139,1544673.928,1577015.178,1613701.433,1655439.432,1694863.962,1751618.589,1804464.881,..
GIN,Guinea,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1274673.093,1352449.748,1437009.283,1516414.48,1581257.164,1633022.826,1672017.863,1704255.25,1731239.705,1757381.766,1788293.504,1820694.393,1854852.973,1890641.138,1928085.107,1967501.212,2009541.991,2054861.377,2104200.661,2158025.706,..
GIN,Guinea,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2333227.861,2474216.722,2624032.518,2767974.881,2884928.608,2973994.32,3043935.801,3092911.498,3136204.989,3191356.307,3246438.676,3304234.175,3365240.371,3434238.05,3506474.028,3582544.46,3663656.43,3751033.002,3857173.663,3961021.84,..
GNB,Guinea-Bissau,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,166221.8222,169387.2737,171780.0873,174281.3608,177091.5384,178626.0856,182711.4854,201091.7548,205468.8865,209823.6135,216701.69,225946.5828,233558.966,239523.9603,245399.7631,252413.5818,260598.583,268264.4197,276176.3554,283842.1806,..
GNB,Guinea-Bissau,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,207600.5252,211602.4503,215700.4035,219982.3932,224712.4974,230278.7006,235639.8965,240303.2969,245375.4049,251103.75,257143.3866,262134.7731,267571.6912,273607.4787,280356.6979,287084.5175,293729.0906,301044.9217,308562.1609,316229.3683,..
GNB,Guinea-Bissau,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,373909.8408,381073.2002,387275.5442,394375.831,402243.4806,409078.0906,418516.4895,441274.155,451049.2265,461486.6088,473292.837,488152.9127,501142.3781,513121.7856,525738.0469,539852.343,554638.2408,569173.2222,585002.7514,600320.025,..
GUY,Guyana,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74259.265,74762.17686,76609.36364,76901.66585,77123.03408,77038.18568,77143.04125,78191.36923,79276.91649,79498.94039,79360.29255,79108.01219,78762.24941,79286.71441,79512.73918,81599.45859,83405.37075,84913.23798,87342.03198,89949.19,..
GUY,Guyana,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,176779.4526,175230.0754,174962.9248,175621.3464,176348.0891,176514.187,176792.6399,178212.709,179138.9285,179445.88,179052.9164,170836.2915,169906.9573,169866.7241,169393.3595,171376.4151,172696.8239,173437.3304,175538.0065,177401.8842,..
GUY,Guyana,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,251054.3716,249871.5033,251750.2298,252514.26,253686.1434,253425.854,254116.6015,256667.5151,258633.1261,259048.9124,258369.7857,249657.9461,248714.4427,249274.6175,248762.4444,252912.6174,256005.8667,258381.5755,262776.0902,267611.9716,..
HTI,Haiti,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,992592.6811,1010729.773,1032262.514,1046328.684,1108517,1129137.77,1153703.172,1181784.318,1349792.477,1378726.44,1412409.44,1454089.359,1492894.396,1525728.059,1578958.467,1620413.135,1664803.591,1700063.465,1748607.798,1775557.304,..
HTI,Haiti,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1406310.98,1417532.316,1429979.096,1431499.334,1498125.561,1509060.849,1528362.555,1548361.055,1601879.979,1622866.304,1657426.457,1701586.881,1745242.55,1780151.178,1836962.093,1882293.886,1930139.982,1969024.458,2020457.321,2047983.39,..
HTI,Haiti,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2400997.33,2429694.373,2460729.575,2477459.681,2605802.043,2636209.517,2683756.311,2733212.728,2953448.035,3000036.415,3070414.44,3155895.748,3240855.978,3308325.212,3415267.701,3504757.334,3593784.309,3670767.701,3767435.018,3821621.521,..
HPC,Heavily indebted poor countries (HIPC),SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59314121.63,61206476.82,63199557.9,65228698.08,67040197.64,69050382.53,71191614.86,73424836.15,75814269.33,78378323.74,81143781.82,83682963.53,86603531.43,89629937.93,92742725.03,95679475.31,98564709.66,101634301.9,104727313.2,107900716.6,..
HPC,Heavily indebted poor countries (HIPC),SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77554496.08,79554549.42,81837199.01,84274431.08,86708432.46,89054631.93,91571219.41,94094475.51,96736547.87,99412074.93,102423282.5,105341432.5,108497518.4,111875961.5,115361555.1,118670349.9,121997796.9,125686761.2,129334919.4,133306420.4,..
HPC,Heavily indebted poor countries (HIPC),SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,136862053,140757540.7,145042129.3,149539371.8,153761868.5,158120201.6,162776085,167542602.8,172505504,177790591.8,183538765.4,189025764.3,195065228.9,201510281,208087687.3,214371339.8,220583458.9,227327822.4,234039745.1,241247745.2,..
HIC,High income,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,180355311.2,180946796.2,181289006.2,183994826.3,186844789.2,189647445.3,193058399.9,195229587.4,198429893.8,201940695.4,203903676,205100633.7,207496077.3,210207875.9,213402513.1,217634039.8,221471017.6,224066821.9,221869199.5,222314762.9,..
HIC,High income,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,253177728.1,251991536.9,251791956.3,253511311.6,257036720,259055225.6,261719322.7,263410569.9,265335148.6,268662983.2,269610714.5,269897532.1,271228409,274504992,278492107,283132228,287977725.9,289758237.4,282563668.9,282730059.4,..
HIC,High income,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,433564777.7,432956541.5,433160126.1,437569128.5,443974702.6,448688802.5,454726786.1,458711164.1,463755682.7,470431099.7,473438329,474977096.9,478855591.6,484587351.7,491946394.3,500750071,509219352,513694924.7,504447922.1,504929906.5,..
NOC,High income: nonOECD,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4318167.112,4179337.673,4314229.223,4463551.57,4798610.44,4968862.576,5158305.704,5271084.047,5480241.91,5577421.524,5737873.959,5883543.149,6045465.884,6304864.716,6545911.983,6842754.204,7135389.087,7436403.163,7548379.791,7731498.882,..
NOC,High income: nonOECD,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12055739.76,11850892.06,12205721.16,12519260.77,13285076.79,13477130.29,13586682.8,13551478.04,13630367.84,14024069.65,14402276.39,14871350.38,15501835.69,16355002.3,17175324.55,18108459.6,19301182.2,20382867.91,21211957.93,22020144.13,..
NOC,High income: nonOECD,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16373474.93,16031043.62,16523227.12,16985047.35,18073791.93,18444669.96,18746019.44,18814534.72,19109752.41,19606850.73,20134341.11,20757735.59,21549143.27,22653672.21,23726503.41,24941568.63,26431459.64,27827219.97,28755825.09,29743961.67,..
OEC,High income: OECD,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,176037144.1,176767458.5,176974777,179531274.7,182046178.7,184678582.7,187900094.2,189958503.4,192949651.9,196363273.9,198165802,199217090.5,201450611.4,203903011.2,206856601.1,210791285.6,214335628.5,216630418.7,214320819.7,214583264,..
OEC,High income: OECD,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,241121988.3,240140644.8,239586235.1,240992050.8,243751643.2,245578095.3,248132639.9,249859091.9,251704780.8,254638913.6,255208438.1,255026181.7,255726573.3,258149989.7,261316782.4,265023768.4,268676543.7,269375369.4,261351711,260709915.3,..
OEC,High income: OECD,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,417191302.8,416925497.8,416636899,420584081.2,425900910.6,430244132.5,435980766.7,439896629.3,444645930.3,450824248.9,453303987.9,454219361.3,457306448.4,461933679.5,468219890.9,475808502.4,482787892.4,485867704.7,475692097,475185944.8,..
HND,Honduras,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,434834.0409,481616.6661,496754.8094,510614.0884,526160.045,613075.8381,647810.8394,690761.0438,781535.2125,775451.2289,755354.6695,714207.0971,723545.9239,730831.7832,780004.4659,835816.4559,874162.5168,909338.182,940876.4863,982888.4051,..
HND,Honduras,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1129600.561,1176963.395,1219896.72,1262201.327,1305189.919,1337782.264,1390129.646,1427297.041,1472336.963,1496051.991,1518348.731,1544685.702,1556415.375,1582229.039,1654067.72,1700383.496,1753047.531,1803134.595,1854306.479,1915609.722,..
HND,Honduras,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1565863.148,1657422.338,1714456.575,1772575.86,1831652.221,1952481.022,2038435.061,2117071.605,2254282.286,2272527.407,2275540.094,2258123.872,2281216.878,2312472.436,2431341.705,2534693.932,2629368.754,2713875.137,2795831.15,2898400.265,..
HKG,"Hong Kong SAR, China",SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1058210.414,1047770.176,1065136.478,1113372.409,1151113.154,1228174.76,1258681.8,1270401.332,1291392.422,1348245.756,1398279.891,1430174.609,1432452.564,1476315.263,1522511.732,1566935.746,1611542.089,1645402.285,1645042.912,1640298.077,..
HKG,"Hong Kong SAR, China",SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1782967.933,1785300.312,1807629.666,1829483.743,1828079.459,1893279.129,1905956.646,1851283.059,1812680.446,1838040.119,1828947.611,1786775.779,1766752.306,1813633.656,1837976.854,1865549.943,1902297.528,1905528.603,1872450.441,1892590.868,..
HKG,"Hong Kong SAR, China",SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2840684.728,2833198.352,2869363.073,2940975.109,2976426.472,3122962.184,3165634.29,3117906.339,3105246.811,3184258.253,3228213.832,3213770.395,3202239.735,3291875.825,3360195.72,3430310.449,3513269.417,3550389.753,3516130.768,3533851.209,..
HUN,Hungary,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1831641.963,1886232.525,1775817.244,1725844.765,1656579.619,1639113.95,1633628.043,1685524.392,1736398.903,1760686.336,1762997.219,1768746.076,1805936.115,1798659.371,1800313.647,1806777.861,1794577.812,1781297.075,1758346.792,1773938.216,..
HUN,Hungary,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2205277.993,2214458.988,2079754.979,2066034.184,2094874.43,2086025.38,2083362.925,2063394.708,2125900.725,2149405.233,2154085.424,2149854.475,2169603.989,2166813.533,2160290.608,2182427.47,2184435.197,2153490.925,2090031.132,2059868.881,..
HUN,Hungary,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4033458.283,4103642.717,3852593.692,3791278.751,3752837.291,3727542.499,3715921.157,3752640.643,3863502.555,3907681.788,3919504.58,3920740.063,3981313.494,3967403.2,3962065.499,3983255.764,3978110.413,3936695.51,3842895.224,3838014.285,..
